"date","avg_temp","sd_temp","n_cells","se_temp","scenario"
2015-01-16,8.56030459229539,1.57566808583462,82,0.174003431306149,"sst_SSP5_8.5"
2015-02-16,8.37931380620817,1.40698666598992,82,0.155375684692227,"sst_SSP5_8.5"
2015-03-16,8.56852646571834,1.31106797651077,82,0.144783237433945,"sst_SSP5_8.5"
2015-04-16,9.03274755943112,1.07806103437934,82,0.119051925228338,"sst_SSP5_8.5"
2015-05-16,10.67422314388,0.816892198620856,82,0.0902106521323378,"sst_SSP5_8.5"
2015-06-16,13.4030975306906,1.03058735569999,82,0.113809334443391,"sst_SSP5_8.5"
2015-07-16,16.2431192514373,1.09191710990123,82,0.120582072793628,"sst_SSP5_8.5"
2015-08-16,17.1526210366226,1.10327046733204,82,0.121835841380786,"sst_SSP5_8.5"
2015-09-16,16.7747548440608,1.575066438588,82,0.173936990482546,"sst_SSP5_8.5"
2015-10-16,15.2316045295901,1.47693021325054,82,0.163099657355305,"sst_SSP5_8.5"
2015-11-16,12.9906903534401,1.24924192778297,82,0.137955692521756,"sst_SSP5_8.5"
2015-12-16,11.4214499636394,1.06931513722511,82,0.118086102458703,"sst_SSP5_8.5"
2016-01-16,10.0075741686472,1.2421751578642,82,0.137175298335207,"sst_SSP5_8.5"
2016-02-16,8.77485966682434,1.3934173670142,82,0.153877206298573,"sst_SSP5_8.5"
2016-03-16,8.99756567071124,1.2569178795493,82,0.13880335958939,"sst_SSP5_8.5"
2016-04-16,9.54864262953037,0.814901967019388,82,0.0899908678193453,"sst_SSP5_8.5"
2016-05-16,11.363920810746,0.848202505750581,82,0.0936682971305454,"sst_SSP5_8.5"
2016-06-16,13.0941948890686,1.08772467372691,82,0.120119095668927,"sst_SSP5_8.5"
2016-07-16,14.5513596243975,1.33601177047323,82,0.147537818667316,"sst_SSP5_8.5"
2016-08-16,15.9559709037223,1.23395263445145,82,0.136267272526551,"sst_SSP5_8.5"
2016-09-16,15.08570434989,1.72568883329581,82,0.190570451391178,"sst_SSP5_8.5"
2016-10-16,14.2095248699188,1.57699372602703,82,0.174149823775623,"sst_SSP5_8.5"
2016-11-16,12.3591644007985,1.21013968379129,82,0.133637572044804,"sst_SSP5_8.5"
2016-12-16,10.5645250925204,1.03200115889642,82,0.113965462887942,"sst_SSP5_8.5"
2017-01-16,8.87125239721159,1.38842597784069,82,0.153325999574909,"sst_SSP5_8.5"
2017-02-16,8.44739549625211,1.49495050260219,82,0.165089665408719,"sst_SSP5_8.5"
2017-03-16,8.99885957706265,1.26169690290511,82,0.139331114431719,"sst_SSP5_8.5"
2017-04-16,9.57740952038183,1.05486419594833,82,0.11649026296029,"sst_SSP5_8.5"
2017-05-16,10.8802772091656,0.914321243458546,82,0.100969890237779,"sst_SSP5_8.5"
2017-06-16,12.9799178402598,1.19583210392868,82,0.132057564166139,"sst_SSP5_8.5"
2017-07-16,14.9592252940666,1.21078748111344,82,0.133709109291676,"sst_SSP5_8.5"
2017-08-16,15.8317998909369,1.28940890568317,82,0.14239139318909,"sst_SSP5_8.5"
2017-09-16,15.5074949846035,1.57450248289128,82,0.173874711994319,"sst_SSP5_8.5"
2017-10-16,14.35711878102,1.56360780291432,82,0.172671595858366,"sst_SSP5_8.5"
2017-11-16,12.3662679486158,1.25610946840122,82,0.138714085512611,"sst_SSP5_8.5"
2017-12-16,10.4113184184563,1.35749532637048,82,0.149910280530563,"sst_SSP5_8.5"
2018-01-16,9.26177046647886,1.39795414456417,82,0.154378209566878,"sst_SSP5_8.5"
