"date","avg_temp","sd_temp","n_cells","se_temp","scenario"
2029-04-16,9.41180036707622,1.16178810775952,82,0.128298033715492,"sst_SSP1_2.6"
2029-05-16,10.7387584535087,0.979721599325942,82,0.108192151342053,"sst_SSP1_2.6"
2029-06-16,14.9829069986576,1.31676813180476,82,0.145412714281925,"sst_SSP1_2.6"
2029-07-16,17.0145346478718,1.47559118157179,82,0.162951786043558,"sst_SSP1_2.6"
2029-08-16,16.7240156894777,1.48112241529279,82,0.163562608624446,"sst_SSP1_2.6"
2029-09-16,16.6898349029262,1.73440538386645,82,0.191533033372802,"sst_SSP1_2.6"
2029-10-16,14.7129203808017,1.61675379644318,82,0.178540589028522,"sst_SSP1_2.6"
2029-11-16,13.113940331994,1.41492871875134,82,0.156252737698838,"sst_SSP1_2.6"
2029-12-16,11.8018858200166,1.103480496008,82,0.121859035167992,"sst_SSP1_2.6"
2030-01-16,10.0064270758047,1.25218225478249,82,0.138280397319473,"sst_SSP1_2.6"
2030-02-16,8.91038110488799,1.34203217375921,82,0.148202660989773,"sst_SSP1_2.6"
2030-03-16,8.29184820884612,1.37391553299349,82,0.151723589006407,"sst_SSP1_2.6"
2030-04-16,8.69846653938293,1.19323253588163,82,0.131770489899567,"sst_SSP1_2.6"
2030-05-16,10.7724902280947,1.04929248785545,82,0.11587497073275,"sst_SSP1_2.6"
2030-06-16,13.4752465748205,1.35384127995739,82,0.149506758608819,"sst_SSP1_2.6"
2030-07-16,16.5180236188377,1.82620972651408,82,0.201671127031678,"sst_SSP1_2.6"
2030-08-16,16.9927843256695,2.36572135502684,82,0.261250219503468,"sst_SSP1_2.6"
2030-09-16,17.0737266831282,2.36292575311048,82,0.260941496917547,"sst_SSP1_2.6"
2030-10-16,15.2346392201214,1.98616957917786,82,0.219335737672047,"sst_SSP1_2.6"
2030-11-16,13.425434455639,1.57627186660739,82,0.174070107738301,"sst_SSP1_2.6"
2030-12-16,11.0457522054998,1.27794379909328,82,0.141125283971758,"sst_SSP1_2.6"
2031-01-16,9.29374256948145,1.33697569383325,82,0.147644266194983,"sst_SSP1_2.6"
2031-02-16,8.22706522011175,1.22576279192017,82,0.135362855717509,"sst_SSP1_2.6"
2031-03-16,7.77033606971183,1.25481659195473,82,0.138571311193599,"sst_SSP1_2.6"
2031-04-16,8.14105239437848,1.04712019032737,82,0.115635080601635,"sst_SSP1_2.6"
2031-05-16,10.2126745712466,0.789707816208194,82,0.0872086392971053,"sst_SSP1_2.6"
2031-06-16,13.5698482350605,0.854938774101121,82,0.0944121935245453,"sst_SSP1_2.6"
2031-07-16,15.8933679941224,1.16820791188351,82,0.129006982482006,"sst_SSP1_2.6"
2031-08-16,17.3030414813902,1.82463755934639,82,0.201497510212105,"sst_SSP1_2.6"
2031-09-16,16.3568040219749,2.06814467164846,82,0.228388372233702,"sst_SSP1_2.6"
2031-10-16,14.8607370620821,1.79049529922664,82,0.197727128323437,"sst_SSP1_2.6"
2031-11-16,12.5810060268495,1.38688254216919,82,0.153155555618306,"sst_SSP1_2.6"
2031-12-16,10.5753114514235,1.34862582940414,82,0.148930808445055,"sst_SSP1_2.6"
2032-01-16,9.80775777886553,1.3960417981596,82,0.154167026235038,"sst_SSP1_2.6"
2032-02-16,9.1871599220648,1.33677935386551,82,0.147622584072716,"sst_SSP1_2.6"
2032-03-16,8.19492905314376,1.12092553157566,82,0.123785517068158,"sst_SSP1_2.6"
2032-04-16,8.33953828346439,0.912728730063718,82,0.100794026553293,"sst_SSP1_2.6"
2032-05-16,10.0829647517786,0.764467858204923,82,0.084421352216739,"sst_SSP1_2.6"
2032-06-16,13.1436668837943,0.939020891850681,82,0.103697510103234,"sst_SSP1_2.6"
