"date","avg_temp","sd_temp","n_cells","se_temp","scenario"
2015-01-16,8.31736630055963,1.71754085142193,82,0.189670657318415,"sst_SSP2_4.5"
2015-02-16,8.29288391950654,1.49578562130694,82,0.165181888841738,"sst_SSP2_4.5"
2015-03-16,8.07670300762828,1.33957364471302,82,0.147931161875303,"sst_SSP2_4.5"
2015-04-16,8.47538070562409,1.19856042088707,82,0.132358856371469,"sst_SSP2_4.5"
2015-05-16,9.92830235492892,0.991348809060899,82,0.109476161857077,"sst_SSP2_4.5"
2015-06-16,12.5808608822706,0.946147988146275,82,0.104484566223639,"sst_SSP2_4.5"
2015-07-16,15.13938331604,0.971733373330894,82,0.107309999354789,"sst_SSP2_4.5"
2015-08-16,16.273791685337,1.34200860222134,82,0.148200057948874,"sst_SSP2_4.5"
2015-09-16,16.7297809821803,1.81810759404104,82,0.20077639617822,"sst_SSP2_4.5"
2015-10-16,14.5913479095552,1.61606650841685,82,0.178464690762922,"sst_SSP2_4.5"
2015-11-16,12.2657555138193,1.35635994121173,82,0.149784898214801,"sst_SSP2_4.5"
2015-12-16,10.4786745775037,1.30051483408938,82,0.143617837811467,"sst_SSP2_4.5"
2016-01-16,9.27405555073808,1.5376862763482,82,0.16980904212148,"sst_SSP2_4.5"
2016-02-16,8.99198225649392,1.30280456005196,82,0.143870695743807,"sst_SSP2_4.5"
2016-03-16,9.28476945946856,1.11909895407414,82,0.123583805327172,"sst_SSP2_4.5"
2016-04-16,9.56026370932416,1.02610221529115,82,0.113314033543383,"sst_SSP2_4.5"
2016-05-16,10.5415799210711,1.0422895283771,82,0.115101623230515,"sst_SSP2_4.5"
2016-06-16,12.6777677361558,1.20415446457769,82,0.132976615153154,"sst_SSP2_4.5"
2016-07-16,14.6848534374702,1.5950921643379,82,0.176148461937864,"sst_SSP2_4.5"
2016-08-16,15.7954152153759,1.85510101891467,82,0.20486163654175,"sst_SSP2_4.5"
2016-09-16,15.691400987346,1.88517625073939,82,0.208182890289208,"sst_SSP2_4.5"
2016-10-16,14.9340317074845,1.69693460535653,82,0.187395078118739,"sst_SSP2_4.5"
2016-11-16,12.5670008601212,1.23694684067098,82,0.136597927288757,"sst_SSP2_4.5"
2016-12-16,11.1051502460387,0.986662429275013,82,0.108958637785555,"sst_SSP2_4.5"
2017-01-16,10.0639845830638,1.20059476909917,82,0.1325835125491,"sst_SSP2_4.5"
2017-02-16,9.04432339493821,1.34646519615727,82,0.148692206418315,"sst_SSP2_4.5"
2017-03-16,8.53047474128444,1.45842040159077,82,0.161055590606359,"sst_SSP2_4.5"
2017-04-16,9.0941194819241,1.17150721553003,82,0.129371329618676,"sst_SSP2_4.5"
2017-05-16,10.6769469133238,0.891154554054637,82,0.0984115573728029,"sst_SSP2_4.5"
2017-06-16,12.8909662118772,1.16457752743151,82,0.128606073586734,"sst_SSP2_4.5"
2017-07-16,15.2429621975596,1.14185146464605,82,0.126096399791662,"sst_SSP2_4.5"
2017-08-16,16.4944027633202,1.52104266044233,82,0.167971062217591,"sst_SSP2_4.5"
2017-09-16,15.1634376688701,1.51178465393079,82,0.166948686430111,"sst_SSP2_4.5"
2017-10-16,14.1146087588334,1.42948681530132,82,0.157860410517597,"sst_SSP2_4.5"
2017-11-16,12.2159901363094,0.949134031703445,82,0.104814319570583,"sst_SSP2_4.5"
2017-12-16,10.5157372835206,0.984646765278007,82,0.108736044934312,"sst_SSP2_4.5"
2018-01-16,9.39689792656317,1.1890893801756,82,0.131312954892185,"sst_SSP2_4.5"
2018-02-16,8.73852290176764,1.46850104893034,82,0.162168811875891,"sst_SSP2_4.5"
2018-03-16,8.45808674940249,1.4298754178009,82,0.157903324484662,"sst_SSP2_4.5"
2018-04-16,9.29236621682237,1.13094578619147,82,0.124892069077041,"sst_SSP2_4.5"
2018-05-16,10.3888967560559,0.904958194917307,82,0.0999359144986567,"sst_SSP2_4.5"
2018-06-16,12.9445392096915,0.701671873691088,82,0.0774866958155038,"sst_SSP2_4.5"
2018-07-16,15.5105331351117,1.34418713880355,82,0.148440637068258,"sst_SSP2_4.5"
2018-08-16,16.597633065247,1.34613645537176,82,0.148655903071688,"sst_SSP2_4.5"
2018-09-16,16.3075352296597,1.55239337199761,82,0.171433169138173,"sst_SSP2_4.5"
2018-10-16,15.1796712293857,1.44691254035917,82,0.159784759928696,"sst_SSP2_4.5"
2018-11-16,13.0277843475342,1.21631696629933,82,0.134319738779163,"sst_SSP2_4.5"
2018-12-16,11.1833055019379,0.986528490418858,82,0.108943846713269,"sst_SSP2_4.5"
2019-01-16,9.92463750374026,1.22195429074062,82,0.134942277120194,"sst_SSP2_4.5"
2019-02-16,9.40109825134277,1.1791077779577,82,0.13021067132659,"sst_SSP2_4.5"
2019-03-16,8.96279985148732,1.11485358678108,82,0.123114982938251,"sst_SSP2_4.5"
2019-04-16,9.4994886968194,0.937005464268067,82,0.103474943359593,"sst_SSP2_4.5"
2019-05-16,11.4141299899031,0.721901704628662,82,0.0797207069181762,"sst_SSP2_4.5"
2019-06-16,13.850736019088,1.0239240278844,82,0.113073492983977,"sst_SSP2_4.5"
2019-07-16,16.0321009798748,1.36115953869103,82,0.150314925088985,"sst_SSP2_4.5"
2019-08-16,16.9860750175104,1.60961379077341,82,0.177752107306226,"sst_SSP2_4.5"
2019-09-16,16.1980383570601,1.56305587315171,82,0.172610645412395,"sst_SSP2_4.5"
2019-10-16,14.3306686761903,1.6270199065652,82,0.179674291236149,"sst_SSP2_4.5"
2019-11-16,12.7612722908578,1.30088114896342,82,0.14365829052203,"sst_SSP2_4.5"
2019-12-16,11.3216834882411,1.12696549429262,82,0.124452519368427,"sst_SSP2_4.5"
2020-01-16,9.60409404882571,1.10344803944846,82,0.121855450940591,"sst_SSP2_4.5"
2020-02-16,8.47504040671558,1.17940678182094,82,0.13024369077951,"sst_SSP2_4.5"
2020-03-16,7.97742439188608,1.24094649152756,82,0.137039614836615,"sst_SSP2_4.5"
